STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,SECTOR,,STANDARD_REVENUE,,CTRY_SPECIFIC_REVENUE,,UNIT_MEASURE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,REVENUE_CODE,,DECIMALS,,CURRENCY,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2014,,1.095,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2015,,1.146,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2016,,1.141,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2017,,1.13,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2018,,1.242,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2019,,1.344,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2020,,1.436,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2021,,1.321,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_1110,,_T,,PT_B1GQ,,A,,2022,,1.297,,A,,0,,1110,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1990,,2.902,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1991,,2.159,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1992,,1.86,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1993,,1.688,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1994,,1.927,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1995,,2.055,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1996,,1.894,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1997,,2.467,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1998,,2.388,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,1999,,2.255,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2000,,1.972,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2001,,2.385,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2002,,2.557,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2003,,2.969,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2004,,2.728,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2005,,2.302,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2006,,2.152,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2007,,2.098,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2008,,2.332,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2009,,1.99,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2010,,2.097,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2011,,2.105,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2012,,2.174,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2013,,2.068,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2014,,2.377,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2015,,2.437,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2016,,2.517,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2017,,2.181,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2018,,2.739,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2019,,2.944,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2020,,2.866,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2021,,2.861,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,BRB,,TAX_REV,,S13,,T_5123,,_T,,PT_B1GQ,,A,,2022,,2.703,,A,,0,,5123,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1990,,5.797,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1991,,5.462,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1992,,8.525,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1993,,8.738,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1994,,7.673,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1995,,7.898,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1996,,7.751,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1997,,8.67,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1998,,8.787,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,1999,,8.731,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2000,,9.07,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2001,,9.379,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2002,,9.424,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2003,,8.144,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2004,,9.444,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2005,,10.223,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2006,,10.063,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2007,,10.288,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2008,,9.917,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2009,,8.818,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2010,,8.797,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2011,,8.585,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2012,,8.293,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2013,,8.449,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2014,,8.464,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2015,,8.522,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2016,,8.443,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2017,,8.388,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2018,,8.443,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2019,,8.469,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2020,,7.61,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2021,,8.624,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,DOM,,TAX_REV,,S13,,T_5000,,_T,,PT_B1GQ,,A,,2022,,8.664,,A,,0,,5000,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1990,,1.433,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1991,,1.968,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1992,,1.566,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1993,,1.665,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1994,,0.856,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1995,,1.319,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1996,,1.364,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1997,,1.043,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1998,,1.803,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,1999,,2.119,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2000,,2.238,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2001,,2.42,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2002,,2.824,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2003,,2.798,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2004,,1.979,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2005,,1.808,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2006,,2.04,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2007,,2.189,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2008,,2.169,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2009,,1.994,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2010,,1.958,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2011,,2.32,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2012,,2.31,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2013,,2.77,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2014,,2.778,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2015,,2.479,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2016,,2.872,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2017,,2.63,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2018,,2.473,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2019,,2.405,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2020,,2.322,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2021,,2.783,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GTM,,TAX_REV,,S13,,T_1200,,_T,,PT_B1GQ,,A,,2022,,2.957,,A,,0,,1200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1990,,2.168,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1991,,2.207,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1992,,2.185,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1993,,2.425,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1994,,2.766,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1995,,2.806,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1996,,2.927,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1997,,0.958,,A,,0,,2410,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,SLV,,TAX_REV,,S13,,T_2410,,_T,,PT_B1GQ,,A,,1998,,0.852,,A,,0,,2410,,1,,_Z,
