"country","year","variable","value_type","downstream_use","value_old","value_new","ratio_new_old","pct_diff","abs_pct_diff","status","change_magnitude","extract_status_old","extract_status_new","source_file_old","source_file_new","sheet_old","sheet_new","cell_range_old","cell_range_new","excel_row_old","excel_row_new","excel_col_old","excel_col_new","role_old","role_new","matched_code_old","matched_code_new","code_long_old","code_long_new"
"CHL",2004,"D1_cei","primitive","snacompare",22270.6963262578,22270.6963262573,0.999999999999979,-2.05391259555654e-12,2.05391259555654e-12,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",29,29,"N","N","households_r","households_r","D.1","D.1","Remuneración de asalariados","Remuneración de asalariados"
"CHL",2004,"D11_cei","primitive","current_extractor",,,,,,"not_compared","not_applicable","no_code_match","no_code_match","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,"households_r","households_r",,,,
"CHL",2004,"D4_cei","primitive","snacompare;cei_ratio_figures",6416.73260637149,6416.65458123582,0.999987840363553,-0.00121596364470733,0.00121596364470733,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",31,31,"N","N","households_r","households_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2004,"D43_cei","primitive","cei_ratio_figures",,,,,,"not_compared","not_applicable","non_numeric","non_numeric","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,"households_u","households_u",,,,
"CHL",2004,"D44_cei","primitive","cei_ratio_figures",1796.61420614868,1796.61420614868,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",35,35,"N","N","households_r","households_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
"CHL",2004,"D5_cei","primitive","snacompare",954.986,954.985999999,0.999999999998953,-1.04716235682645e-10,1.04716235682645e-10,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",41,41,"E","E","households_u","households_u","D.5","D.5","Impuestos sobre la  renta","Impuestos sobre la  renta"
"CHL",2004,"D61_cei","primitive","snacompare",4532.99494209721,4532.99494209721,1,-2.22044604925031e-14,2.22044604925031e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",42,42,"E","E","households_u","households_u","D.61","D.61","Contribuciones sociales","Contribuciones sociales"
"CHL",2004,"D62_cei","primitive","snacompare",4000.6814747,4000.6814747,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",43,43,"N","N","households_r","households_r","D.62","D.62","Prestaciones sociales","Prestaciones sociales"
"CHL",2004,"D7_cei","primitive","cei_ratio_figures",1662.57713335315,1662.57713335315,1,2.22044604925031e-14,2.22044604925031e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",44,44,"N","N","households_r","households_r","D.7","D.7","Otras transferencias corrientes","Otras transferencias corrientes"
"CHL",2004,"D75_cei","primitive","cei_ratio_figures",1035.396459314,1035.396459314,1,2.22044604925031e-14,2.22044604925031e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",47,47,"N","N","households_r","households_r","D.75","D.75","Transferencias corrientes diversas","Transferencias corrientes diversas"
"CHL",2004,"D752_cei","primitive","current_extractor",,,,,,"not_compared","not_applicable","no_code_match","no_code_match","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,"households_r","households_r",,,,
"CHL",2004,"FC_B5g_cei","primitive","snacompare;uprofits",551.969891793673,551.969902420422,1.00000001925241,1.92524076680911e-06,1.92524076680911e-06,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",40,40,"L","L","FC_r","FC_r","B.5","B.5","Saldo de ingresos primarios","Saldo de ingresos primarios"
"CHL",2004,"FC_r_D4_cei","primitive","uprofits",6661.09856163383,6661.09879516015,1.00000003505823,3.50582285424395e-06,3.50582285424395e-06,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",31,31,"L","L","FC_r","FC_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2004,"FC_r_D41_cei","primitive","current_extractor",5207.63479131076,5207.74562311399,1.00002128256064,0.00212825606393796,0.00212825606393796,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",32,32,"L","L","FC_r","FC_r","D.41","D.41","Intereses","Intereses"
"CHL",2004,"FC_r_D42_cei","primitive","current_extractor",1167.60617466356,1167.60617466356,1,4.44089209850063e-14,4.44089209850063e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",33,33,"L","L","FC_r","FC_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"CHL",2004,"FC_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",34,34,"L","L","FC_r","FC_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"CHL",2004,"FC_r_D44_cei","primitive","current_extractor",285.857595659514,285.746997382596,0.999613100093902,-0.0386899906097748,0.0386899906097748,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",35,35,"L","L","FC_r","FC_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
"CHL",2004,"GG_B5g_cei","primitive","snacompare",8163.52952606171,8163.52952495843,0.999999999864853,-1.35147226743015e-08,1.35147226743015e-08,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",40,40,"M","M","GG_r","GG_r","B.5","B.5","Saldo de ingresos primarios","Saldo de ingresos primarios"
"CHL",2004,"GG_r_D4_cei","primitive","uprofits",1257.11140618044,1257.11140617917,0.999999999998986,-1.01418873299508e-10,1.01418873299508e-10,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",31,31,"M","M","GG_r","GG_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2004,"GG_r_D41_cei","primitive","current_extractor",274.072207916337,274.072207916062,0.999999999998996,-1.00408570347099e-10,1.00408570347099e-10,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",32,32,"M","M","GG_r","GG_r","D.41","D.41","Intereses","Intereses"
"CHL",2004,"GG_r_D42_cei","primitive","current_extractor",977.050785,977.050785,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",33,33,"M","M","GG_r","GG_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"CHL",2004,"GG_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",34,34,"M","M","GG_r","GG_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"CHL",2004,"GG_r_D44_cei","primitive","current_extractor",6.36821039143168e-05,6.36821041614107e-05,1.00000000388012,3.8801155621826e-07,3.8801155621826e-07,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",35,35,"M","M","GG_r","GG_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
"CHL",2004,"NFC_B5g_cei","primitive","snacompare;uprofits",8824.87225276533,8824.95026730452,1.00000884030238,0.000884030238190725,0.000884030238190725,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",40,40,"K","K","NFC_r","NFC_r","B.5","B.5","Saldo de ingresos primarios","Saldo de ingresos primarios"
"CHL",2004,"NFC_r_D4_cei","primitive","uprofits",2519.61078424641,2519.61130954748,1.00000020848501,2.08485005037673e-05,2.08485005037673e-05,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",31,31,"K","K","NFC_r","NFC_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2004,"NFC_r_D41_cei","primitive","current_extractor",1413.45714824489,1413.35249705929,0.99992596083601,-0.00740391639901805,0.00740391639901805,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",32,32,"K","K","NFC_r","NFC_r","D.41","D.41","Intereses","Intereses"
"CHL",2004,"NFC_r_D42_cei","primitive","current_extractor",713.862800311999,713.862800311999,1,2.22044604925031e-14,2.22044604925031e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",33,33,"K","K","NFC_r","NFC_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"CHL",2004,"NFC_r_D43_cei","primitive","current_extractor",385.515140287,385.515140287,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",34,34,"K","K","NFC_r","NFC_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"CHL",2004,"NFC_r_D44_cei","primitive","current_extractor",6.7756954025296,6.88087188918844,1.01552261139419,1.55226113941873,1.55226113941873,"changed","substantive_ge_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",35,35,"K","K","NFC_r","NFC_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
"CHL",2004,"ratio_d43_d4","derived_ratio","cei_ratio_figures",,,,,,"not_compared","not_applicable","ratio_missing_input","ratio_missing_input","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2004,"ratio_d43d44","derived_ratio","cei_ratio_figures",,,,,,"not_compared","not_applicable","ratio_missing_input","ratio_missing_input","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2004,"ratio_d44_b5g","derived_ratio","cei_ratio_figures",0.0467855824167526,0.0467856774781649,1.00000203185271,0.000203185270652995,0.000203185270652995,"changed","anecdotal_lt_1pct","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2004,"ratio_d44_d4","derived_ratio","cei_ratio_figures",0.279988947079505,0.279992351684709,1.00001215978431,0.00121597843056875,0.00121597843056875,"changed","anecdotal_lt_1pct","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2004,"ratio_d75_b5g","derived_ratio","cei_ratio_figures",0.0269627314620267,0.0269627862463256,1.00000203185271,0.000203185270652995,0.000203185270652995,"changed","anecdotal_lt_1pct","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2004,"ratio_d75_d7","derived_ratio","cei_ratio_figures",0.62276596889419,0.62276596889419,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2004,"ROW_r_D4_cei","primitive","uprofits",5516.539567904,5516.539567904,1,-3.33066907387547e-14,3.33066907387547e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",31,31,"P","P","ROW_r","ROW_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2004,"ROW_r_D41_cei","primitive","current_extractor",868.399154719,868.399154719,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",32,32,"P","P","ROW_r","ROW_r","D.41","D.41","Intereses","Intereses"
"CHL",2004,"ROW_r_D42_cei","primitive","current_extractor",2032.76991353,2032.76991353,0.999999999999999,-8.88178419700125e-14,8.88178419700125e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2004","2004","E27:Q48","E27:Q48",33,33,"P","P","ROW_r","ROW_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
